track_name,track_id,artist_name,artist_id
pick up the phone,2449376,Young Thug & Travis Scott,679586
90210,2290813,Travis Scott,20185
YOSEMITE,3876940,Travis Scott,20185
CAN’T SAY,3876999,Travis Scott,20185
FE!N,9368459,Travis Scott,20185
STOP TRYING TO BE GOD,3876990,Travis Scott,20185
through the late night,2849757,Travis Scott,20185
NO BYSTANDERS,3876996,Travis Scott,20185
Drugs You Should Try It,499870,Travis Scott,20185
Maria I’m Drunk,714719,Travis Scott,20185
3500,2027385,Travis Scott,20185
MELTDOWN,9368450,Travis Scott,20185
MY EYES,9368452,Travis Scott,20185
WAKE UP,3876997,Travis Scott,20185
the ends,2826952,Travis Scott,20185
CAROUSEL,3876992,Travis Scott,20185
SKELETONS,3876988,Travis Scott,20185
ASTROTHUNDER,3876941,Travis Scott,20185
FRANCHISE,5786497,Travis Scott,20185
way back,2849775,Travis Scott,20185
Champions,2488417,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travis Scott, Yo Gotti, Quavo & Desiigner",2189937
GATTI,5127280,"JACKBOYS, Pop Smoke & Travis Scott",2057734
Watch,3676117,Travis Scott,20185
Mamacita,499835,Travis Scott,20185
HOUSTONFORNICATION,3876938,Travis Scott,20185
R.I.P. SCREW,3876995,Travis Scott,20185
coordinate,2829213,Travis Scott,20185
I KNOW ?,9368442,Travis Scott,20185
OUT WEST,5128895,JACKBOYS & Travis Scott,2057721
NC-17,3876942,Travis Scott,20185
Pornography,2290802,Travis Scott,20185
Skyfall,499824,Travis Scott,20185
Pray 4 Love,2291102,Travis Scott,20185
wonderful,2399227,Travis Scott,20185
Nightcrawler,2290794,Travis Scott,20185
Big Shot,3487555,Kendrick Lamar & Travis Scott,1357230
first take,2849774,Travis Scott,20185
5% TINT,3876986,Travis Scott,20185
COFFEE BEAN,3876936,Travis Scott,20185
K-POP,9175638,Travis Scott,20185
sweet sweet,2849772,Travis Scott,20185
WHO? WHAT!,3876998,Travis Scott,20185
TELEKINESIS,9368456,Travis Scott,20185
Oh My Dis Side,2290819,Travis Scott,20185
Apple Pie,2290817,Travis Scott,20185
Dubai Shit,3386839,HUNCHO JACK,1043518
Don’t Play,389895,Travis Scott,20185
TKN,5461781,ROSALÍA & Travis Scott,2251766
Impossible,2290792,Travis Scott,20185
TOPIA TWINS,9368460,Travis Scott,20185
THANK GOD,9368446,Travis Scott,20185
MODERN JAM,9368453,Travis Scott,20185
lose,2712551,Travis Scott,20185
WHAT TO DO?,5129442,JACKBOYS & Travis Scott,2057721
LOST FOREVER,6503347,Travis Scott,20185
MAFIA,7272582,Travis Scott,20185
Niagara Falls (Foot or 2),6036050,"Metro Boomin, Travis Scott & 21 Savage",3373926
HYAENA,9368445,Travis Scott,20185
HIGHEST IN THE ROOM (REMIX),4928397,Travis Scott,20185
SKITZO,9368463,Travis Scott,20185
outside,2849776,Travis Scott,20185
Type Shit,9904986,"Future, Metro Boomin, Travis Scott & Playboi Carti",3889401
Modern Slavery,3386844,HUNCHO JACK,1043518
Days Before Rodeo: The Prayer,499855,Travis Scott,20185
Upper Echelon,134772,Travis Scott,20185
TIL FURTHER NOTICE,9354764,Travis Scott,20185
GOD’S COUNTRY,5780833,Travis Scott,20185
Go Off,2961664,"Lil Uzi Vert, Quavo & Travis Scott",1112475
RaRa,2849846,Travis Scott,20185
guidance,2849842,Travis Scott,20185
Smoke Drink Pop,3092528,Travis Scott,20185
Black & Chinese,3386840,HUNCHO JACK,1043518
Lucid Dreams,3359190,Juice WRLD,1237094
All Girls Are the Same,3389874,Juice WRLD,1237094
Wishing Well,3703705,Juice WRLD,1237094
Robbery,3734871,Juice WRLD,1237094
Legends,3791143,Juice WRLD,1237094
Righteous,4673513,Juice WRLD,1237094
Bandit,4603791,Juice WRLD & YoungBoy Never Broke Again,1969011
Lean wit Me,3735927,Juice WRLD,1237094
Smile,3840488,Juice WRLD & The Weeknd,2348319
Wasted,3762491,Juice WRLD,1237094
Come & Go,4130757,Juice WRLD & Marshmello,2314163
Empty,4106642,Juice WRLD,1237094
Life’s a Mess,5741356,Juice WRLD & Halsey,2311196
Armed and Dangerous,3984929,Juice WRLD,1237094
Blood On My Jeans,4817617,Juice WRLD,1237094
Hate the Other Side,5214785,Juice WRLD & Marshmello,2314163
Cigarettes,4001989,Juice WRLD,1237094
Conversations,4857250,Juice WRLD,1237094
Ransom (Remix),4774206,Lil Tecca & Juice WRLD,2000839
Let Me Know (I Wonder Why Freestyle),3552980,Juice WRLD,1237094
moonlight,3550811,Juice WRLD,1237094
Juice WRLD - Unreleased Songs [Discography List],4661161,Genius Users,226635
Sometimes,4144494,Juice WRLD,1237094
GO,5288212,The Kid LAROI & Juice WRLD,2279659
Bad Boy,4741580,Juice WRLD & Young Thug,2425280
Fast,4326337,Juice WRLD,1237094
Roses,4135780,​benny blanco & Juice WRLD,1657667
Burn,5214724,Juice WRLD,1237094
Rich and Blind,3791689,Juice WRLD,1237094
Fine China,4021377,Future & Juice WRLD,1606124
Black & White,3734359,Juice WRLD,1237094
Stay High,5751443,Juice WRLD,1237094
Already Dead,5206726,Juice WRLD,1237094
autograph (on my line),3270584,Juice WRLD,1237094
Hear Me Calling,4346936,Juice WRLD,1237094
Flaws and Sins,4365057,Juice WRLD,1237094
Man of the Year,4683689,Juice WRLD,1237094
RUN,4681393,Juice WRLD,1237094
Tell Me U Luv Me,5205190,Juice WRLD & Trippie Redd,1596133
Matt Hardy 999,4380538,Trippie Redd & Juice WRLD,3419581
Hide,4151021,Juice WRLD,1237094
K (Rental),4237652,Juice WRLD,1237094
Scared Of Love,3737580,Juice WRLD,1237094
Candles,3737577,Juice WRLD,1237094
Girl Of My Dreams,7062311,"Juice WRLD, SUGA & BTS",2982218
Bad Energy,4674927,Juice WRLD,1237094
I’m Still,3737576,Juice WRLD,1237094
I’ll Be Fine,3737579,Juice WRLD,1237094
Used To,3737574,Juice WRLD,1237094
Fighting Demons,5184680,Juice WRLD,1237094
Feeling,4365060,Juice WRLD,1237094
Forever,3712723,Juice WRLD,1237094
Hurt Me,3516796,Juice WRLD,1237094
The Light,5714681,Juice WRLD,1237094
Titanic,5751445,Juice WRLD,1237094
Tim Westwood Freestyle,3812108,Juice WRLD,1237094
Juice WRLD Hour Freestyle of Fire Over Eminem Beats,4011764,Juice WRLD,1237094
My Fault ﹤/3,3306513,Juice WRLD,1237094
Up Up and Away,5215288,Juice WRLD,1237094
Starstruck,5477132,Juice WRLD,1237094
Maze,4365040,Juice WRLD,1237094
DARK PLACE (demo),3556466,Juice WRLD,1237094
Graduation,4816464,​benny blanco & Juice WRLD,1657667
Who Shot Cupid?,3981035,Juice WRLD,1237094
Make Believe,4365072,Juice WRLD,1237094
my x was poison 999,3557771,Juice WRLD,1237094
Lucid Dreams (Remix),3723200,Juice WRLD,1237094
734,5982363,Juice WRLD,1237094
Can’t Die,4794332,Juice WRLD,1237094
Ring Ring,4365081,Juice WRLD & Rvssian,1911763
End Of The Road,3737573,Juice WRLD,1237094
Blastoff,5042436,"Internet Money, Juice WRLD & Trippie Redd",3297273
Lace It,9817813,"Juice WRLD, Eminem & benny blanco",3771434
I Want It,5103081,Juice WRLD,1237094
Traveling (Inner Peace),4999547,Juice WRLD,1237094
Reminds Me Of You,6249688,The Kid LAROI & Juice WRLD,2279659
K Like A Russian,5154954,Juice WRLD,1237094
Screw Juice,5751444,Juice WRLD,1237094
Underworld (Underwrld),3803213,Juice WRLD,1237094
Believer,2970719,Imagine Dragons,29472
Thunder,3044373,Imagine Dragons,29472
Demons,109206,Imagine Dragons,29472
Sucker for Pain,2554106,"Lil Wayne, Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign",1561539
Whatever It Takes,3080781,Imagine Dragons,29472
Radioactive,98754,Imagine Dragons,29472
Natural,3833988,Imagine Dragons,29472
Bad Liar,4033354,Imagine Dragons,29472
Enemy,5992642,Imagine Dragons & JID,2933124
Radioactive (Remix),348633,Imagine Dragons,29472
Not Today,2463660,Imagine Dragons,29472
Next to Me,3524463,Imagine Dragons,29472
It’s Time,109198,Imagine Dragons,29472
Walking the Wire,3081380,Imagine Dragons,29472
Zero,3960047,Imagine Dragons,29472
On Top of the World,109209,Imagine Dragons,29472
Birds,4033941,Imagine Dragons,29472
Rise Up,3081381,Imagine Dragons,29472
I Don’t Know Why,3081379,Imagine Dragons,29472
Warriors,520879,Imagine Dragons,29472
Born to Be Yours,3778939,Kygo & Imagine Dragons,1500423
Bones,7781796,Imagine Dragons,29472
Follow You,6567882,Imagine Dragons,29472
Enemy (Solo Mix),7364963,Imagine Dragons,29472
I’m So Sorry,700857,Imagine Dragons,29472
Machine,3997973,Imagine Dragons,29472
I Bet My Life,555425,Imagine Dragons,29472
Shots,691360,Imagine Dragons,29472
Amsterdam,109218,Imagine Dragons,29472
Believer (Remix),4213761,Imagine Dragons,29472
Bleeding Out,110210,Imagine Dragons,29472
Dream,700880,Imagine Dragons,29472
Monster,221247,Imagine Dragons,29472
Polaroid,700860,Imagine Dragons,29472
West Coast,4033356,Imagine Dragons,29472
Roots,2291355,Imagine Dragons,29472
I’ll Make It Up to You,3081383,Imagine Dragons,29472
Sharks,8063711,Imagine Dragons,29472
Dancing in the Dark,3081389,Imagine Dragons,29472
Wrecked,6718243,Imagine Dragons,29472
Gold,638625,Imagine Dragons,29472
Boomerang,4033338,Imagine Dragons,29472
Friction,700866,Imagine Dragons,29472
Yesterday,3081385,Imagine Dragons,29472
Nothing Left to Say / Rocks,110215,Imagine Dragons,29472
Mouth of the River,3081387,Imagine Dragons,29472
Bullet in a Gun,4033351,Imagine Dragons,29472
Cool Out,4000150,Imagine Dragons,29472
Smoke and Mirrors,700852,Imagine Dragons,29472
Cutthroat,6567872,Imagine Dragons,29472
Burn Out,4033942,Imagine Dragons,29472
Love,4033349,Imagine Dragons,29472
My Life,6718257,Imagine Dragons,29472
Start Over,3081388,Imagine Dragons,29472
Lonely,6718234,Imagine Dragons,29472
Tiptoe,109125,Imagine Dragons,29472
Hear Me,110039,Imagine Dragons,29472
Thunder / Young Dumb & Broke (Medley),3326723,Imagine Dragons & Khalid,1263724
Real Life,4033295,Imagine Dragons,29472
Giants,6759899,Imagine Dragons,29472
Stuck,4033352,Imagine Dragons,29472
Battle Cry,441284,Imagine Dragons,29472
Digital,4033357,Imagine Dragons,29472
Hopeless Opus,700896,Imagine Dragons,29472
Dull Knives,6759889,Imagine Dragons,29472
Who We Are,278282,Imagine Dragons,29472
It’s Ok,6760170,Imagine Dragons,29472
Only,4033358,Imagine Dragons,29472
Easy Come Easy Go,6718256,Imagine Dragons,29472
Levitate,2920206,Imagine Dragons,29472
#1,6718232,Imagine Dragons,29472
Monday,6759938,Imagine Dragons,29472
It Comes Back to You,700873,Imagine Dragons,29472
No Time For Toxic People,6718246,Imagine Dragons,29472
The Fall,700910,Imagine Dragons,29472
America,237402,Imagine Dragons,29472
One Day,6718229,Imagine Dragons,29472
Round and Round,352125,Imagine Dragons,29472
Selene,397129,Imagine Dragons,29472
Trouble,700887,Imagine Dragons,29472
SAD!,3430186,XXXTENTACION,396565
Jocelyn Flores,3185661,XXXTENTACION,396565
Look At Me!,2441478,XXXTENTACION,396565
Fuck Love,3182605,XXXTENTACION,396565
Revenge,3082569,XXXTENTACION,396565
changes,3549578,XXXTENTACION,396565
Moonlight,3453573,XXXTENTACION,396565
Everybody Dies in Their Nightmares,3206881,XXXTENTACION,396565
Hope,3539284,XXXTENTACION,396565
the remedy for a broken heart (why am I so in love),3577658,XXXTENTACION,396565
"I spoke to the devil in miami, he said everything would be fine",2460482,XXXTENTACION,396565
Falling Down,3906162,Lil Peep & XXXTENTACION,1581869
BAD!,3729609,XXXTENTACION,396565
Arms Around You,3720335,XXXTENTACION & Lil Pump,1614425
Riot,1783157,XXXTENTACION,396565
Off the Wall!,3116126,XXXTENTACION,396565
Carry On,3206879,XXXTENTACION,396565
I don’t wanna do this anymore,2865278,XXXTENTACION,396565
Save Me,3151455,XXXTENTACION,396565
$$$,3577665,XXXTENTACION & Matt Ox,1593048
Depression & Obsession,3182604,XXXTENTACION,396565
YuNg BrAtZ,2807850,XXXTENTACION,396565
RIP Roach,2472181,Ski Mask the Slump God & XXXTENTACION,1720171
infinity (888),3577662,XXXTENTACION,396565
WingRiddenAngel,2831211,XXXTENTACION,396565
Orlando,3185662,XXXTENTACION,396565
vice city,2843684,XXXTENTACION,396565
I don’t even speak spanish lol,3577666,XXXTENTACION,396565
A GHETTO CHRISTMAS CAROL,3361009,XXXTENTACION,396565
#ImSippinTeaInYoHood,2431237,XXXTENTACION,396565
Guardian angel,4117868,XXXTENTACION,396565
bad vibes forever,4880026,XXXTENTACION,396565
King of the Dead,2455048,XXXTENTACION,396565
NUMB,3577661,XXXTENTACION,396565
ILOVEITWHENTHEYRUN,2450163,XXXTENTACION,396565
King’s Dead (Freestyle),3570849,Joey Bada$$ & XXXTENTACION,1414843
XXL Freshman Freestyle: XXXTENTACION,3126392,XXL,186576
Dead Inside (Interlude),3044650,XXXTENTACION,396565
Train food,4135256,XXXTENTACION,396565
"ALONE, PART 3",3577656,XXXTENTACION,396565
Gospel,3078863,"Rich Brian, Keith Ape & XXXTENTACION",1868779
LET’S PRETEND WE’RE NUMB,2465721,XXXTENTACION,396565
UP LIKE AN INSOMNIAC (Freestyle),3360875,XXXTENTACION,396565
#PROUDCATOWNER #IHATERAPPERS #IEATPUSSY,3394695,XXXTENTACION,396565
Freddy Vs Jason,2866092,Ski Mask the Slump God & XXXTENTACION,1720171
King,2829706,XXXTENTACION,396565
Ex Bitch,4151388,XXXTENTACION,396565
Ayala (Outro),3185663,XXXTENTACION,396565
Slipknot,3049723,XXXTENTACION,396565
hate will never win,3249996,XXXTENTACION,396565
before I close my eyes,3480055,XXXTENTACION,396565
What in XXXTarnation,3047962,XXXTENTACION,396565
Floor 555,3577660,XXXTENTACION,396565
whoa (mind in awe),4135259,XXXTENTACION,396565
One Minute,3800901,XXXTENTACION,396565
I don’t let go,4135251,XXXTENTACION,396565
True Love,7667929,Kanye West & XXXTENTACION,3174119
Pain = BESTFRIEND,3549529,XXXTENTACION,396565
Teeth (Interlude),2893839,XXXTENTACION,396565
going down!,3577663,XXXTENTACION,396565
"Uh Oh, Thots!",3144661,Trippie Redd & XXXTENTACION,1410012
Angel,3249998,XXXTENTACION,396565
Snow,2465662,XXXTENTACION & Killstation,1705053
HEARTEATER,3461072,XXXTENTACION,396565
NEVER,2885962,XXXTENTACION,396565
FUXK,1783095,XXXTENTACION,396565
XXXTENTACION - changes ft. PnB Rock (Traducción al Español),3560360,Genius Traducciones al Español,1376254
STARING AT THE SKY,3989203,XXXTENTACION,396565
Ghost Busters,3556910,Trippie Redd & XXXTENTACION,1410012
KILL ME (Pain From The Jail Phone),2897183,XXXTENTACION,396565
what are you so afraid of,4135257,XXXTENTACION,396565
skin,2463139,XXXTENTACION,396565
Royalty,3823227,XXXTENTACION,396565
looking for a star (CANT GET YOU OUT OF MY HEAD),3085702,XXXTENTACION,396565
difference (interlude),4083827,XXXTENTACION,396565
School Globes,4769536,XXXTENTACION,396565
I wonder if bloods watch blue’s clues (Patty Cake),2861905,XXXTENTACION,396565
love yourself (interlude),3295635,XXXTENTACION,396565
SMASH!,3411762,XXXTENTACION,396565
The Explanation,3210619,XXXTENTACION,396565
Girls Like You (Remix),3754239,Maroon 5,13539
Memories,4881650,Maroon 5,13539
What Lovers Do,3212901,Maroon 5,13539
Payphone,71518,Maroon 5,13539
Sugar,508933,Maroon 5,13539
Girls Like You,3261716,Maroon 5,13539
One More Night,78316,Maroon 5,13539
Don’t Wanna Know,2851057,Maroon 5,13539
Animals,502834,Maroon 5,13539
Cold,2949528,Maroon 5,13539
She Will Be Loved,87556,Maroon 5,13539
Maps,452357,Maroon 5,13539
This Love,102120,Maroon 5,13539
Wait,3261710,Maroon 5,13539
Sunday Morning,190916,Maroon 5,13539
Beautiful Mistakes,6520355,Maroon 5 & Megan Thee Stallion,2629656
Moves Like Jagger,55583,Maroon 5,13539
Nobody’s Love,5785261,Maroon 5,13539
Whiskey,3161385,Maroon 5,13539
Misery,72945,Maroon 5,13539
Daylight,78320,Maroon 5,13539
Lost,6762402,Maroon 5,13539
Love Somebody,78331,Maroon 5,13539
Lips on You,3261713,Maroon 5,13539
This Summer’s Gonna Hurt Like a Motherfucker,1862772,Maroon 5,13539
Won’t Go Home Without You,190991,Maroon 5,13539
Makes Me Wonder,107870,Maroon 5,13539
Harder to Breathe,64029,Maroon 5,13539
Payphone (Radio Version),73969,Maroon 5,13539
Help Me Out,3261712,Maroon 5 & Julia Michaels,1232354
Wake Up Call,190989,Maroon 5,13539
Who I Am,3261714,Maroon 5,13539
Beautiful Goodbye,78351,Maroon 5,13539
Wait (Remix),3467430,Maroon 5,13539
Best 4 U,3261709,Maroon 5,13539
It Was Always You,482916,Maroon 5,13539
Sad,78347,Maroon 5,13539
Nothing Lasts Forever,136353,Maroon 5,13539
Closure,3261717,Maroon 5,13539
Feelings,508851,Maroon 5,13539
Unkiss Me,508878,Maroon 5,13539
Middle Ground,9108073,Maroon 5,13539
Lucky Strike,78323,Maroon 5,13539
Animals (Remix),527858,Maroon 5,13539
My Heart Is Open,508004,Maroon 5,13539
Sugar (Remix),720555,Maroon 5,13539
Can’t Leave You Alone,6786040,Maroon 5,13539
Bet My Heart,3261708,Maroon 5,13539
Denim Jacket,3262229,Maroon 5,13539
Just a Feeling,137199,Maroon 5,13539
Visions,3262230,Maroon 5,13539
Secret,190917,Maroon 5,13539
Never Gonna Leave This Bed,96409,Maroon 5,13539
The Sun,190913,Maroon 5,13539
Goodnight Goodnight,104611,Maroon 5,13539
In Your Pocket,509544,Maroon 5,13539
Wipe Your Eyes,79072,Maroon 5,13539
Plastic Rose,3262231,Maroon 5,13539
If I Never See Your Face Again (Remix),155696,Maroon 5,13539
Leaving California,509532,Maroon 5,13539
The Man Who Never Lied,78325,Maroon 5,13539
Echo,6826077,Maroon 5,13539
Sweetest Goodbye,190922,Maroon 5,13539
Lovesick,6826078,Maroon 5,13539
Sex and Candy,509572,Maroon 5,13539
Memories (Remix),6825158,Maroon 5,13539
Shiver,190908,Maroon 5,13539
Must Get Out,190914,Maroon 5,13539
Don’t Wanna Know (Extended Version),2884091,Maroon 5,13539
New Love,509562,Maroon 5,13539
Doin’ Dirt,78349,Maroon 5,13539
Three Little Birds,3772822,Maroon 5,13539
If I Never See Your Face Again,3501112,Maroon 5,13539
Ladykiller,78338,Maroon 5,13539
Seasons,6826080,Maroon 5,13539
Remedy,6826079,Maroon 5,13539
Button,6844225,Maroon 5,13539
Tangled,190910,Maroon 5,13539
Coming Back for You,508847,Maroon 5,13539
Convince Me Otherwise,6826082,Maroon 5 & H.E.R.,2748305
That’s What I Like,2909160,Bruno Mars,500
Finesse (Remix),3411476,Bruno Mars,500
Versace on the Floor,2898687,Bruno Mars,500
Leave The Door Open,6531412,Silk Sonic,2622290
24K Magic,2872960,Bruno Mars,500
When I Was Your Man,122542,Bruno Mars,500
Locked Out of Heaven,90551,Bruno Mars,500
It Will Rain,57149,Bruno Mars,500
Grenade,58988,Bruno Mars,500
Wake Up in the Sky,3955579,"Gucci Mane, Bruno Mars & Kodak Black",1577927
Just the Way You Are,724006,Bruno Mars,500
Please Me,4314565,Cardi B & Bruno Mars,1730061
Talking to the Moon,85221,Bruno Mars,500
Finesse,2898791,Bruno Mars,500
Count on Me,100690,Bruno Mars,500
Smokin Out The Window,7131091,Silk Sonic,2622290
Treasure,113496,Bruno Mars,500
The Lazy Song,49966,Bruno Mars,500
Chunky,2883439,Bruno Mars,500
Marry You,186229,Bruno Mars,500
Gorilla,104971,Bruno Mars,500
Too Good to Say Goodbye,2898393,Bruno Mars,500
After Last Night,7340976,Silk Sonic,2622290
BLOW,4575105,"Ed Sheeran, Chris Stapleton & Bruno Mars",1859856
Perm,2909159,Bruno Mars,500
Skate,7055426,Silk Sonic,2622290
Just the Way You Are (Remix),5831,Bruno Mars,500
Young Girls,96183,Bruno Mars,500
Runaway Baby,56852,Bruno Mars,500
Fly As Me,7340975,Silk Sonic,2622290
Calling All My Lovelies,2909040,Bruno Mars,500
Liquor Store Blues,50956,Bruno Mars,500
Put on a Smile,7360303,Silk Sonic,2622290
If I Knew,186274,Bruno Mars,500
Straight Up & Down,2909162,Bruno Mars,500
777,7343855,Silk Sonic,2622290
Rest Of My Life,186624,Bruno Mars,500
Love’s Train,7703789,Silk Sonic,2622290
Natalie,104043,Bruno Mars,500
Blast Off,7343854,Silk Sonic,2622290
The Other Side,2491,Bruno Mars,500
Moonshine,116604,Bruno Mars,500
Today My Life Begins,186649,Bruno Mars,500
Jump in the CAAC,4083407,Bruno Mars,500
Bruno Mars - 24K Magic (SING OFF),2885852,Conor Maynard & Alex Aiono,1055081
Our First Time,150877,Bruno Mars,500
Silk Sonic Intro,6555027,Silk Sonic,2622290
Show Me,178445,Bruno Mars,500
That’s What I Like (Gucci Mane Remix),3061090,Bruno Mars,500
That’s What I Like (PARTYNEXTDOOR Remix),3033770,Bruno Mars,500
Somewhere In Brooklyn,186191,Bruno Mars,500
All I Ask (Live at the BBC),2901856,Bruno Mars,500
Grenade (Remix),4416,Bruno Mars,500
Money Make Her Smile,186267,Bruno Mars,500
Gorilla (G-Mix),345806,Bruno Mars,500
Runaway,186626,Bruno Mars,500
Talking to the Moon (Acoustic Piano Version),1636548,Bruno Mars,500
That’s What I Like (Alan Walker Remix),3062097,Bruno Mars,500
Leave The Door Open (Live),6653161,Silk Sonic,2622290
Long Distance,71618,Bruno Mars,500
Versace on the Floor (Bruno Mars vs. David Guetta),3135059,Bruno Mars & David Guetta,1164955
Who Is (Perfect),77895,Bruno Mars,500
Cardi B & Bruno Mars - Please Me (Türkçe Çeviri),4319295,Genius Türkçe Çeviri,569121
Wait For You,186592,Bruno Mars,500
All She Knows,186401,Bruno Mars,500
Again,186372,Bruno Mars,500
Lil Wayne - Mirror (ft. Bruno Mars) (Traduction Française),88641,Genius Traductions françaises,140856
Mark Ronson - Uptown Funk ft. Bruno Mars (Traduzione Italiana),724477,Genius Traduzioni Italiane,1562857
Press It (Demo),186621,Bruno Mars,500
Just The Way You Are (Lee Wright Remix),2007962,Bruno Mars,500
That’s What I Like (Ludacris Remix),3068416,Bruno Mars,500
Locked Out of Heaven (Major Lazer Remix),1798206,Bruno Mars,500
Lost,1349984,Bruno Mars,500
Dance in the Mirror,186449,Bruno Mars,500
Before It Explodes,3269687,Bruno Mars,500
lovely,3422526,Billie Eilish & Khalid,1444143
Young Dumb & Broke,2988428,Khalid,9932
Location,2471323,Khalid,9932
Eastside,3828011,"​benny blanco, Halsey & Khalid",1628850
Better,3952794,Khalid,9932
Talk,4277430,Khalid,9932
Saved,2481874,Khalid,9932
Love Lies,3396356,Khalid & Normani,1385240
OTW,3617530,Khalid,9932
Coaster,2831895,Khalid,9932
Saturday Nights,4027737,Khalid,9932
8TEEN,2999741,Khalid,9932
Suncity,4027739,Khalid,9932
American Teen,2988480,Khalid,9932
The Ways,3487548,Khalid & Swae Lee,1357233
Therapy,2999748,Khalid,9932
Another Sad Love Song,2999740,Khalid,9932
Shot Down,2973338,Khalid,9932
Angels,2999751,Khalid,9932
Reasons,2427699,Khalid,9932
Cold Blooded,2999743,Khalid,9932
Vertigo,4027736,Khalid,9932
Eleven,5157489,Khalid,9932
My Bad,4349113,Khalid,9932
Winter,2999746,Khalid,9932
Location (Remix),3027174,Khalid,9932
Let’s Go,2496051,Khalid,9932
Hopeless,2894890,Khalid,9932
Motion,4013415,Khalid,9932
This Way,3756604,Khalid & H.E.R.,2284891
Keep Me,2999749,Khalid,9932
Right Back (Remix),4746365,Khalid,9932
Know Your Worth,5201526,Khalid & Disclosure,2098531
Bad Luck,4430687,Khalid,9932
Right Back,4430688,Khalid,9932
Self,4421493,Khalid,9932
Outta My Head,4430692,Khalid & John Mayer,1780011
Free Spirit,4430701,Khalid,9932
Up All Night,5019760,Khalid,9932
Hundred,4430691,Khalid,9932
Intro,4430684,Khalid,9932
Young Dumb & Broke (Remix),3115733,Khalid,9932
Paradise,4430690,Khalid,9932
Stay,3684524,Khalid,9932
Saturday Nights REMIX,4218564,Khalid,9932
Be Like That,5745230,"Kane Brown, Swae Lee & Khalid",2314868
Heaven,4430698,Khalid,9932
Otra Noche Sin Ti,6674960,J Balvin & Khalid,2677342
Trigger,4539313,Major Lazer & Khalid,1967716
Thunder / Young Dumb & Broke (Medley),3326723,Imagine Dragons & Khalid,1263724
Twenty One,4430697,Khalid,9932
Don’t Pretend,4430689,Khalid,9932
New Normal,6780064,Khalid,9932
Bluffin’,4430699,Khalid,9932
working,6876799,Tate McRae & Khalid,2774965
Salem’s Interlude,4027738,Khalid,9932
Stuck On U,2371242,Khalid,9932
9.13,4027735,Khalid,9932
Last Call,7754604,Khalid,9932
We Go Down Together,8785596,Dove Cameron & Khalid,3427757
Would You,2936066,Khalid,9932
Numb,8027148,Marshmello & Khalid,3172567
Experience,5677844,"Victoria Monét, Khalid & SG Lewis",2287786
Present,7265749,Khalid,9932
Skyline,7745686,Khalid,9932
Eleven (Remix),5440283,Khalid,9932
Talk (REMIX),4465630,"Khalid, Megan Thee Stallion & Yo Gotti",1788742
Miyek,5159506,ICE,1876345
Logic - 1-800-273-8255 ft. Alessia Cara & Khalid (Deutsche Übersetzung),3070929,Genius Deutsche Übersetzungen,1799569
Lovely (Billie Eilish & Khalid Flip),3854990,Hippie Sabotage,28492
Scenic Drive,7417474,Khalid,9932
Let’s Go (Remix),3059534,Khalid,9932
Love Lies (Rick Ross Remix),3780609,Khalid & Normani,1385240
Know Your Worth (Remix),5487270,Khalid & Disclosure,2098531
Retrograde,7417468,Khalid,9932
Alive,4430700,Khalid,9932
All I Feel Is Rain,7417470,Khalid,9932
J Balvin & Khalid - Otra Noche Sin Ti (English Translation),6686153,Genius English Translations,196943
Backseat,7417467,Khalid,9932
Voicemail,7417471,Khalid,9932
HUMBLE.,3039923,Kendrick Lamar,1421
m.A.A.d city,90478,Kendrick Lamar,1421
Swimming Pools (Drank),81159,Kendrick Lamar,1421
DNA.,3035222,Kendrick Lamar,1421
Money Trees,90475,Kendrick Lamar,1421
XXX.,3047142,Kendrick Lamar,1421
"Bitch, Don’t Kill My Vibe",90473,Kendrick Lamar,1421
King Kunta,721659,Kendrick Lamar,1421
Poetic Justice,92856,Kendrick Lamar,1421
LOVE.,3047141,Kendrick Lamar,1421
Alright,722278,Kendrick Lamar,1421
Backseat Freestyle,92853,Kendrick Lamar,1421
"Sing About Me, I’m Dying of Thirst",90479,Kendrick Lamar,1421
The Blacker the Berry,701372,Kendrick Lamar,1421
King’s Dead,3429382,"Jay Rock, Kendrick Lamar, Future & James Blake",1403568
ELEMENT.,3047132,Kendrick Lamar,1421
LOYALTY.,3047135,Kendrick Lamar,1421
i (Album Version),523961,Kendrick Lamar,1421
A.D.H.D,51801,Kendrick Lamar,1421
FEAR.,3047144,Kendrick Lamar,1421
Wesley’s Theory,722263,Kendrick Lamar,1421
All The Stars,3412272,Kendrick Lamar & SZA,1307337
Mortal Man,721854,Kendrick Lamar,1421
u,721842,Kendrick Lamar,1421
PRIDE.,3047138,Kendrick Lamar,1421
family ties,5322709,Baby Keem & Kendrick Lamar,2857181
DUCKWORTH.,3047147,Kendrick Lamar,1421
The Art of Peer Pressure,79008,Kendrick Lamar,1421
The Heart Part 4,3032843,Kendrick Lamar,1421
How Much a Dollar Cost,722285,Kendrick Lamar,1421
These Walls,722271,Kendrick Lamar,1421
HiiiPoWeR,49129,Kendrick Lamar,1421
Rigamortus,51798,Kendrick Lamar,1421
